source_group,split,n_images,n_boxes,crack_boxes,pothole_boxes,background_only
crack500_20160308_155537_1281_721_jpg,train,1,1,1,0,0
crack500_20160308_155537_1921_361_jpg,test,1,1,1,0,0
crack500_20160308_155537_1_721_jpg,test,1,1,1,0,0
crack500_20160308_155537_641_721_jpg,test,1,1,1,0,0
crack500_20160308_155720_1281_1081_jpg,train,1,2,2,0,0
crack500_20160308_155720_1281_1_jpg,val,1,1,1,0,0
crack500_20160308_155720_1281_721_jpg,test,1,1,1,0,0
crack500_20160308_155720_1921_1_jpg,test,1,3,3,0,0
crack500_20160308_155720_1921_361_jpg,test,1,1,1,0,0
crack500_20160308_155720_1921_721_jpg,test,1,2,2,0,0
crack500_20160308_155720_1_1081_jpg,train,1,1,1,0,0
crack500_20160308_155720_1_361_jpg,test,1,1,1,0,0
crack500_20160308_155720_641_1081_jpg,val,1,2,2,0,0
crack500_20160308_155720_641_1_jpg,train,1,1,1,0,0
crack500_20160308_155720_641_361_jpg,val,1,1,1,0,0
crack500_20160308_155731_1281_361_jpg,test,1,1,1,0,0
crack500_20160308_155731_1281_721_jpg,test,1,3,3,0,0
crack500_20160308_155731_641_1_jpg,test,1,1,1,0,0
crack500_20160308_155731_641_361_jpg,train,1,2,2,0,0
crack500_20160308_155731_641_721_jpg,train,1,1,1,0,0
crack500_20160308_155737_1281_1081_jpg,train,1,2,2,0,0
crack500_20160308_155737_1921_1081_jpg,test,1,2,2,0,0
crack500_20160308_155737_1921_721_jpg,test,1,2,2,0,0
crack500_20160308_155737_1_1_jpg,test,1,1,1,0,0
crack500_20160308_155737_641_1081_jpg,test,1,3,3,0,0
crack500_20160308_155737_641_1_jpg,train,1,1,1,0,0
crack500_20160308_155737_641_361_jpg,val,1,1,1,0,0
crack500_20160308_155828_1921_361_jpg,test,1,2,2,0,0
crack500_20160308_155828_1921_721_jpg,test,1,3,3,0,0
crack500_20160308_155828_1_361_jpg,train,1,1,1,0,0
crack500_20160308_155828_1_721_jpg,test,1,1,1,0,0
crack500_20160308_155828_641_721_jpg,train,1,1,1,0,0
crack500_20160308_155836_1281_361_jpg,test,1,1,1,0,0
crack500_20160308_155836_1281_721_jpg,train,1,1,1,0,0
crack500_20160308_155836_1_361_jpg,val,1,1,1,0,0
crack500_20160308_155836_641_361_jpg,train,1,2,2,0,0
crack500_20160308_155836_641_721_jpg,test,1,1,1,0,0
crack500_20160308_155847_1281_1081_jpg,train,1,1,1,0,0
crack500_20160308_155847_1281_361_jpg,train,1,2,2,0,0
crack500_20160308_155847_1281_721_jpg,test,1,2,2,0,0
crack500_20160308_155847_1921_1_jpg,test,1,1,1,0,0
crack500_20160308_155847_1921_361_jpg,test,1,1,1,0,0
crack500_20160308_155847_1_1_jpg,train,1,1,1,0,0
crack500_20160308_155847_1_361_jpg,test,1,1,1,0,0
crack500_20160308_155847_641_361_jpg,test,1,1,1,0,0
crack500_20160308_160053_1281_361_jpg,train,1,1,1,0,0
crack500_20160308_160053_1921_361_jpg,val,1,2,2,0,0
crack500_20160308_160053_1_721_jpg,train,1,1,1,0,0
crack500_20160308_160053_641_361_jpg,train,1,1,1,0,0
crack500_20160308_160053_641_721_jpg,test,1,1,1,0,0
crack500_20160308_160128_1281_1_jpg,test,1,1,1,0,0
crack500_20160308_160128_1281_361_jpg,test,1,1,1,0,0
crack500_20160308_160128_1281_721_jpg,train,1,2,2,0,0
crack500_20160308_160128_1921_1081_jpg,train,1,2,2,0,0
crack500_20160308_160128_1921_1_jpg,val,1,2,2,0,0
crack500_20160308_160128_1921_361_jpg,test,1,1,1,0,0
crack500_20160308_160128_1921_721_jpg,test,1,2,2,0,0
crack500_20160308_160128_1_721_jpg,test,1,1,1,0,0
crack500_20160310_114418_1281_1081_jpg,test,1,1,1,0,0
crack500_20160310_114418_1281_1_jpg,test,1,1,1,0,0
crack500_20160310_114418_641_1081_jpg,val,1,2,2,0,0
crack500_20160310_114418_641_1_jpg,train,1,1,1,0,0
crack500_20160310_114418_641_721_jpg,train,1,1,1,0,0
crack500_20160310_114425_1281_1081_jpg,val,1,1,1,0,0
crack500_20160310_114425_1281_721_jpg,test,1,1,1,0,0
crack500_20160310_114425_641_1_jpg,test,1,1,1,0,0
crack500_20160310_114425_641_361_jpg,test,1,2,2,0,0
crack500_20160310_114425_641_721_jpg,val,1,2,2,0,0
crack500_20160310_114429_641_1081_jpg,train,1,2,2,0,0
crack500_20160310_114429_641_1_jpg,test,1,1,1,0,0
crack500_20160310_114429_641_361_jpg,train,1,2,2,0,0
crack500_20160310_114429_641_721_jpg,train,1,1,1,0,0
crack500_20160310_114441_641_361_jpg,test,1,1,1,0,0
crack500_20160310_114441_641_721_jpg,val,1,1,1,0,0
crack500_20160310_114446_641_1_jpg,test,1,1,1,0,0
crack500_20160310_114446_641_361_jpg,train,1,1,1,0,0
crack500_20160310_114446_641_721_jpg,train,1,1,1,0,0
crack500_20160310_114459_1281_1_jpg,test,1,1,1,0,0
crack500_20160310_114459_1281_361_jpg,train,1,2,2,0,0
crack500_20160310_114459_641_1081_jpg,test,1,2,2,0,0
crack500_20160310_114459_641_1_jpg,train,1,1,1,0,0
crack500_20160310_114459_641_361_jpg,test,1,2,2,0,0
crack500_20160310_114459_641_721_jpg,val,1,2,2,0,0
crack500_20160310_114505_1281_1_jpg,val,1,4,4,0,0
crack500_20160310_114505_641_1081_jpg,test,1,3,3,0,0
crack500_20160310_114505_641_1_jpg,train,1,2,2,0,0
crack500_20160310_114505_641_721_jpg,test,1,2,2,0,0
crack500_20160310_114658_1281_1081_jpg,test,1,1,1,0,0
crack500_20160310_114658_641_1081_jpg,train,1,2,2,0,0
crack500_20160310_114658_641_1_jpg,test,1,1,1,0,0
crack500_20160310_114658_641_361_jpg,train,1,2,2,0,0
crack500_20160316_141721_1281_721_jpg,test,1,1,1,0,0
crack500_20160316_141721_1921_361_jpg,train,1,2,2,0,0
crack500_20160316_141721_1921_721_jpg,train,1,2,2,0,0
crack500_20160316_141736_1281_361_jpg,test,1,2,2,0,0
crack500_20160316_141736_1281_721_jpg,train,1,1,1,0,0
crack500_20160316_141736_1921_361_jpg,test,1,1,1,0,0
crack500_20160316_141736_1_1081_jpg,test,1,1,1,0,0
crack500_20160316_141736_1_361_jpg,train,1,1,1,0,0
crack500_20160316_141736_1_721_jpg,train,1,1,1,0,0
crack500_20160316_141736_641_361_jpg,train,1,1,1,0,0
crack500_20160316_141736_641_721_jpg,test,1,1,1,0,0
crack500_20160316_142009_1921_1_jpg,val,1,1,1,0,0
crack500_20160316_142009_1921_361_jpg,train,1,1,1,0,0
crack500_20160316_142009_1921_721_jpg,val,1,1,1,0,0
crack500_20160316_142009_1_361_jpg,test,1,1,1,0,0
crack500_20160316_142009_641_361_jpg,train,1,1,1,0,0
crack500_20160316_142014_1281_361_jpg,test,1,6,6,0,0
crack500_20160316_142014_1921_361_jpg,val,1,1,1,0,0
crack500_20160316_142014_1_1081_jpg,test,1,3,3,0,0
crack500_20160316_142014_641_1081_jpg,test,1,1,1,0,0
crack500_20160316_142014_641_361_jpg,train,1,3,3,0,0
crack500_20160316_142014_641_721_jpg,train,1,3,3,0,0
crack500_20160316_142027_1281_361_jpg,train,1,1,1,0,0
crack500_20160316_142027_1921_361_jpg,test,1,2,2,0,0
crack500_20160316_142027_1_1081_jpg,train,1,2,2,0,0
crack500_20160316_142027_1_361_jpg,train,1,1,1,0,0
crack500_20160316_142027_1_721_jpg,train,1,3,3,0,0
crack500_20160316_142027_641_721_jpg,test,1,2,2,0,0
crack500_20160316_142031_1281_361_jpg,test,1,3,3,0,0
crack500_20160316_142031_1281_721_jpg,train,1,2,2,0,0
crack500_20160316_142031_1921_361_jpg,val,1,3,3,0,0
crack500_20160316_142031_1921_721_jpg,test,1,2,2,0,0
crack500_20160316_142031_1_361_jpg,test,1,2,2,0,0
crack500_20160316_142031_1_721_jpg,val,1,2,2,0,0
crack500_20160316_142031_641_361_jpg,val,1,2,2,0,0
crack500_20160316_142031_641_721_jpg,test,1,2,2,0,0
crack500_20160316_142035_1281_361_jpg,train,1,2,2,0,0
crack500_20160316_142035_1921_361_jpg,test,1,1,1,0,0
crack500_20160316_142035_1_721_jpg,train,1,2,2,0,0
crack500_20160316_142035_641_721_jpg,val,1,2,2,0,0
crack500_20160316_142223_361_1281_jpg,train,1,3,3,0,0
crack500_20160316_142223_361_1921_jpg,train,1,3,3,0,0
crack500_20160316_142223_361_1_jpg,test,1,1,1,0,0
crack500_20160316_142223_361_641_jpg,test,1,2,2,0,0
crack500_20160316_142223_721_641_jpg,test,1,1,1,0,0
crack500_20160316_142226_1281_361_jpg,train,1,1,1,0,0
crack500_20160316_142226_1281_721_jpg,val,1,2,2,0,0
crack500_20160316_142226_1921_721_jpg,test,1,1,1,0,0
crack500_20160316_142226_1_361_jpg,test,1,1,1,0,0
crack500_20160316_142226_641_361_jpg,test,1,1,1,0,0
crack500_20160316_142226_641_721_jpg,val,1,1,1,0,0
crack500_20160316_142449_1281_721_jpg,train,1,2,2,0,0
crack500_20160316_142449_1921_361_jpg,train,1,1,1,0,0
crack500_20160316_142449_1921_721_jpg,train,1,1,1,0,0
crack500_20160316_142449_641_361_jpg,test,1,1,1,0,0
crack500_20160316_142449_641_721_jpg,test,1,1,1,0,0
crack500_20160316_142539_1281_361_jpg,val,1,1,1,0,0
crack500_20160316_142539_1281_721_jpg,test,1,1,1,0,0
crack500_20160316_142539_1921_361_jpg,test,1,2,2,0,0
crack500_20160316_142539_641_721_jpg,test,1,1,1,0,0
crack500_20160316_143433_1281_1_jpg,train,1,1,1,0,0
crack500_20160316_143433_1281_721_jpg,train,1,1,1,0,0
crack500_20160316_143433_1921_1081_jpg,test,1,1,1,0,0
crack500_20160316_143433_1921_1_jpg,train,1,1,1,0,0
crack500_20160316_143433_1921_721_jpg,test,1,2,2,0,0
crack500_20160316_143433_1_361_jpg,val,1,1,1,0,0
crack500_20160316_143433_641_1_jpg,train,1,2,2,0,0
crack500_20160316_143433_641_721_jpg,test,1,1,1,0,0
crack500_20160316_143445_1281_1081_jpg,train,1,2,2,0,0
crack500_20160316_143445_1281_1_jpg,test,1,1,1,0,0
crack500_20160316_143445_1281_721_jpg,val,1,2,2,0,0
crack500_20160316_143445_1921_1081_jpg,train,1,1,1,0,0
crack500_20160316_143445_1_1081_jpg,train,1,1,1,0,0
crack500_20160316_143445_1_721_jpg,train,1,2,2,0,0
crack500_20160316_143445_641_361_jpg,train,2,2,2,0,0
crack500_20160316_143445_641_721_jpg,val,1,1,1,0,0
crack500_20160316_143527_1281_1081_jpg,val,1,4,4,0,0
crack500_20160316_143527_1281_361_jpg,val,1,2,2,0,0
crack500_20160316_143527_1281_721_jpg,val,1,4,4,0,0
crack500_20160316_143527_1921_361_jpg,val,1,2,2,0,0
crack500_20160316_143527_1_1_jpg,train,1,1,1,0,0
crack500_20160316_143527_1_361_jpg,test,1,1,1,0,0
crack500_20160316_143527_641_361_jpg,train,1,4,4,0,0
crack500_20160316_143527_641_721_jpg,train,1,2,2,0,0
crack500_20160316_143547_1281_361_jpg,train,2,2,2,0,0
crack500_20160316_143547_1281_721_jpg,test,1,1,1,0,0
crack500_20160316_143547_1921_1081_jpg,test,1,3,3,0,0
crack500_20160316_143547_1_1_jpg,train,1,1,1,0,0
crack500_20160316_143547_641_1_jpg,val,1,1,1,0,0
crack500_20160316_143547_641_361_jpg,train,1,1,1,0,0
crack500_20160316_143547_641_721_jpg,train,1,1,1,0,0
crack500_20160316_143603_1281_1_jpg,train,1,2,2,0,0
crack500_20160316_143603_1281_361_jpg,test,1,2,2,0,0
crack500_20160316_143603_1281_721_jpg,train,1,2,2,0,0
crack500_20160316_143603_1921_1081_jpg,train,1,1,1,0,0
crack500_20160316_143603_1921_1_jpg,val,1,1,1,0,0
crack500_20160316_143603_1921_361_jpg,train,2,4,4,0,0
crack500_20160316_143603_1921_721_jpg,train,2,2,2,0,0
crack500_20160316_143603_1_1081_jpg,val,1,1,1,0,0
crack500_20160316_143603_1_1_jpg,test,1,1,1,0,0
crack500_20160316_143603_1_361_jpg,train,1,1,1,0,0
crack500_20160316_143603_1_721_jpg,test,1,1,1,0,0
crack500_20160316_143603_641_1081_jpg,train,2,4,4,0,0
crack500_20160316_143603_641_1_jpg,val,1,1,1,0,0
crack500_20160316_143603_641_361_jpg,train,1,1,1,0,0
crack500_20160316_143603_641_721_jpg,test,1,1,1,0,0
crack500_20160316_143624_1081_1281_jpg,test,1,1,1,0,0
crack500_20160316_143624_1081_641_jpg,train,1,2,2,0,0
crack500_20160316_143624_1_641_jpg,train,2,2,2,0,0
crack500_20160316_143624_361_1281_jpg,test,1,1,1,0,0
crack500_20160316_143624_361_1921_jpg,test,1,1,1,0,0
crack500_20160316_143624_361_641_jpg,train,1,1,1,0,0
crack500_20160316_143624_721_1281_jpg,train,1,1,1,0,0
crack500_20160316_143624_721_641_jpg,train,1,1,1,0,0
crack500_20160316_143629_1281_361_jpg,train,1,1,1,0,0
crack500_20160316_143629_1921_361_jpg,train,1,1,1,0,0
crack500_20160316_143629_1_721_jpg,train,2,2,2,0,0
crack500_20160316_143629_641_361_jpg,train,1,1,1,0,0
crack500_20160316_143629_641_721_jpg,test,1,1,1,0,0
crack500_20160316_144105_1281_1081_jpg,val,1,1,1,0,0
crack500_20160316_144105_1281_1_jpg,train,1,2,2,0,0
crack500_20160316_144105_1281_361_jpg,train,1,3,3,0,0
crack500_20160316_144105_1281_721_jpg,val,1,1,1,0,0
crack500_20160316_144105_1921_1_jpg,train,1,1,1,0,0
crack500_20160316_144105_1921_361_jpg,test,1,1,1,0,0
crack500_20160316_144105_1_1_jpg,test,1,1,1,0,0
crack500_20160316_144105_1_361_jpg,test,1,1,1,0,0
crack500_20160316_144105_1_721_jpg,val,1,1,1,0,0
crack500_20160316_144105_641_361_jpg,test,1,1,1,0,0
crack500_20160316_144105_641_721_jpg,test,1,1,1,0,0
crack500_20160316_144203_1921_721_jpg,train,1,1,1,0,0
crack500_20160316_144203_1_361_jpg,test,1,1,1,0,0
crack500_20160316_144203_641_361_jpg,test,1,1,1,0,0
crack500_20160316_144203_641_721_jpg,test,1,1,1,0,0
crack500_20160316_144212_1281_361_jpg,val,1,1,1,0,0
crack500_20160316_144212_1281_721_jpg,test,1,1,1,0,0
crack500_20160316_144212_1921_361_jpg,val,1,1,1,0,0
crack500_20160316_144212_1_361_jpg,val,1,1,1,0,0
crack500_20160316_144212_1_721_jpg,test,1,1,1,0,0
crack500_20160316_144212_641_361_jpg,val,1,1,1,0,0
crack500_20160316_144230_1281_1081_jpg,train,1,1,1,0,0
crack500_20160316_144230_1281_1_jpg,val,1,1,1,0,0
crack500_20160316_144230_1281_361_jpg,test,1,2,2,0,0
crack500_20160316_144230_1281_721_jpg,test,1,1,1,0,0
crack500_20160316_144230_1921_1_jpg,test,1,2,2,0,0
crack500_20160316_144230_1921_361_jpg,val,1,1,1,0,0
crack500_20160316_144230_1_1_jpg,test,1,1,1,0,0
crack500_20160316_144230_1_361_jpg,train,1,1,1,0,0
crack500_20160316_144230_641_1081_jpg,train,1,1,1,0,0
crack500_20160316_144230_641_1_jpg,train,2,2,2,0,0
crack500_20160316_144230_641_361_jpg,train,1,1,1,0,0
crack500_20160316_144230_641_721_jpg,test,1,1,1,0,0
crack500_20160316_144241_1281_1_jpg,test,1,1,1,0,0
crack500_20160316_144241_1281_721_jpg,test,1,1,1,0,0
crack500_20160316_144241_1921_1081_jpg,test,1,1,1,0,0
crack500_20160316_144241_1921_721_jpg,train,1,1,1,0,0
crack500_20160316_144241_1_1081_jpg,test,1,1,1,0,0
crack500_20160316_144241_1_721_jpg,test,1,1,1,0,0
crack500_20160316_144241_641_1_jpg,test,1,1,1,0,0
crack500_20160316_144241_641_721_jpg,train,1,1,1,0,0
crack500_20160316_144431_1281_1081_jpg,test,1,1,1,0,0
crack500_20160316_144431_1281_361_jpg,test,1,1,1,0,0
crack500_20160316_144431_1281_721_jpg,test,1,1,1,0,0
crack500_20160316_144431_1921_1081_jpg,val,1,1,1,0,0
crack500_20160316_144431_1921_1_jpg,val,1,1,1,0,0
crack500_20160316_144431_1921_361_jpg,val,1,1,1,0,0
crack500_20160316_144431_1_1081_jpg,val,1,1,1,0,0
crack500_20160316_144431_1_1_jpg,train,1,1,1,0,0
crack500_20160316_144431_1_721_jpg,train,1,1,1,0,0
crack500_20160316_144431_641_1081_jpg,train,2,2,2,0,0
crack500_20160316_144431_641_1_jpg,train,1,1,1,0,0
crack500_20160316_144431_641_361_jpg,train,1,1,1,0,0
crack500_20160316_144431_641_721_jpg,val,1,1,1,0,0
crack500_20160316_183217_1281_1081_jpg,test,1,1,1,0,0
crack500_20160316_183217_1281_361_jpg,train,1,1,1,0,0
crack500_20160316_183217_1281_721_jpg,test,1,1,1,0,0
crack500_20160318_084343_1281_721_jpg,val,1,1,1,0,0
crack500_20160318_084343_1921_721_jpg,test,1,1,1,0,0
crack500_20160318_084343_1_1081_jpg,train,1,1,1,0,0
crack500_20160318_084343_1_721_jpg,train,1,1,1,0,0
crack500_20160318_084343_641_361_jpg,train,1,1,1,0,0
crack500_20160318_084343_641_721_jpg,train,1,2,2,0,0
crack500_20160318_181602_1921_361_jpg,train,1,1,1,0,0
crack500_20160318_181602_1_1081_jpg,test,1,1,1,0,0
crack500_20160318_181602_1_721_jpg,val,1,1,1,0,0
crack500_20160318_181602_641_361_jpg,test,1,2,2,0,0
crack500_20160318_181602_641_721_jpg,test,1,1,1,0,0
crack500_20160318_181627_1281_361_jpg,train,2,2,2,0,0
crack500_20160318_181627_1281_721_jpg,test,1,1,1,0,0
crack500_20160318_181627_1921_361_jpg,val,1,1,1,0,0
crack500_20160318_181627_1921_721_jpg,train,1,1,1,0,0
crack500_20160318_181627_1_1_jpg,train,1,1,1,0,0
crack500_20160318_181627_1_361_jpg,test,1,1,1,0,0
crack500_20160318_181627_641_361_jpg,test,1,1,1,0,0
crack500_20160318_181627_641_721_jpg,train,1,2,2,0,0
crack500_20160318_181632_1281_1081_jpg,train,2,2,2,0,0
crack500_20160318_181632_1281_361_jpg,train,1,1,1,0,0
crack500_20160318_181632_1281_721_jpg,train,1,1,1,0,0
crack500_20160318_181632_1921_1_jpg,train,1,1,1,0,0
crack500_20160318_181632_1921_361_jpg,train,1,1,1,0,0
crack500_20160318_181632_641_361_jpg,test,1,1,1,0,0
crack500_20160318_181632_641_721_jpg,val,1,1,1,0,0
crack500_20160318_181712_1281_721_jpg,train,1,2,2,0,0
crack500_20160318_181712_1921_721_jpg,train,2,2,2,0,0
crack500_20160318_181712_1_721_jpg,test,1,1,1,0,0
crack500_20160318_181712_641_721_jpg,val,1,1,1,0,0
crack500_20160321_183909_1281_361_jpg,val,1,1,1,0,0
crack500_20160321_183909_1281_721_jpg,train,1,1,1,0,0
crack500_20160321_183909_1921_721_jpg,train,1,1,1,0,0
crack500_20160321_183909_1_361_jpg,test,1,1,1,0,0
crack500_20160321_183909_1_721_jpg,test,1,1,1,0,0
crack500_20160321_183909_641_361_jpg,val,1,1,1,0,0
crack500_20160321_183909_641_721_jpg,test,1,1,1,0,0
crack500_20160321_183947_1281_361_jpg,val,1,1,1,0,0
crack500_20160321_183947_1281_721_jpg,test,1,1,1,0,0
crack500_20160321_183947_1921_721_jpg,test,1,1,1,0,0
crack500_20160321_183947_1_721_jpg,test,1,1,1,0,0
crack500_20160321_183947_641_721_jpg,test,1,1,1,0,0
crack500_20160321_183951_1281_1081_jpg,train,1,1,1,0,0
crack500_20160321_183951_1281_1_jpg,train,1,1,1,0,0
crack500_20160321_183951_1281_361_jpg,test,1,2,2,0,0
crack500_20160321_183951_1921_361_jpg,val,1,1,1,0,0
crack500_20160321_183951_1921_721_jpg,test,1,1,1,0,0
crack500_20160321_183951_1_361_jpg,train,2,2,2,0,0
crack500_20160321_183951_641_361_jpg,val,1,1,1,0,0
crack500_20160321_185457_1281_1081_jpg,train,1,1,1,0,0
crack500_20160321_185457_1281_361_jpg,test,1,1,1,0,0
crack500_20160321_185457_1281_721_jpg,test,1,1,1,0,0
crack500_20160321_185457_1921_1081_jpg,test,1,1,1,0,0
crack500_20160321_185457_1921_721_jpg,test,1,1,1,0,0
crack500_20160321_185457_1_361_jpg,test,1,2,2,0,0
crack500_20160321_185457_1_721_jpg,test,1,1,1,0,0
crack500_20160321_185457_641_361_jpg,train,1,1,1,0,0
crack500_20160321_185457_641_721_jpg,train,1,1,1,0,0
crack500_20160321_185518_1281_1_jpg,train,1,2,2,0,0
crack500_20160321_185518_1281_361_jpg,train,1,2,2,0,0
crack500_20160321_185518_1281_721_jpg,train,1,1,1,0,0
crack500_20160321_185518_1921_1081_jpg,val,1,1,1,0,0
crack500_20160321_185518_1921_1_jpg,val,1,1,1,0,0
crack500_20160321_185518_1921_361_jpg,train,1,1,1,0,0
crack500_20160321_185518_1_1081_jpg,test,1,1,1,0,0
crack500_20160321_185518_1_361_jpg,train,1,1,1,0,0
crack500_20160321_185518_641_1_jpg,val,1,1,1,0,0
crack500_20160321_185518_641_361_jpg,test,1,1,1,0,0
crack500_20160321_185534_1281_1081_jpg,train,1,1,1,0,0
crack500_20160321_185534_1281_361_jpg,test,1,3,3,0,0
crack500_20160321_185534_1921_361_jpg,test,1,1,1,0,0
crack500_20160321_185534_1921_721_jpg,test,1,3,3,0,0
crack500_20160321_185534_641_1081_jpg,val,1,1,1,0,0
crack500_20160321_185534_641_1_jpg,test,1,1,1,0,0
crack500_20160321_185534_641_361_jpg,test,1,1,1,0,0
crack500_20160321_185534_641_721_jpg,val,1,1,1,0,0
crack500_20160321_185557_1281_721_jpg,val,1,1,1,0,0
crack500_20160321_185557_1921_1081_jpg,test,1,1,1,0,0
crack500_20160321_185557_1921_1_jpg,train,1,1,1,0,0
crack500_20160321_185557_1921_361_jpg,train,1,1,1,0,0
crack500_20160321_185557_1921_721_jpg,train,1,1,1,0,0
crack500_20160321_185557_1_721_jpg,test,1,1,1,0,0
crack500_20160321_185637_1281_1081_jpg,train,1,1,1,0,0
crack500_20160321_185637_1281_1_jpg,test,1,1,1,0,0
crack500_20160321_185637_1281_361_jpg,test,1,1,1,0,0
crack500_20160321_185637_1281_721_jpg,test,1,2,2,0,0
crack500_20160321_185637_1921_1_jpg,val,1,1,1,0,0
crack500_20160321_185637_1_1081_jpg,train,1,1,1,0,0
crack500_20160321_185637_1_1_jpg,test,1,1,1,0,0
crack500_20160321_185637_1_721_jpg,train,1,1,1,0,0
crack500_20160321_185637_641_721_jpg,train,1,1,1,0,0
crack500_20160324_165857_1281_721_jpg,train,1,1,1,0,0
crack500_20160324_165857_1921_721_jpg,val,1,1,1,0,0
crack500_20160324_165857_1_361_jpg,train,1,1,1,0,0
crack500_20160324_165857_1_721_jpg,val,1,1,1,0,0
crack500_20160324_170309_1281_1081_jpg,val,1,1,1,0,0
crack500_20160324_170309_1281_1_jpg,val,1,1,1,0,0
crack500_20160324_170309_1281_361_jpg,train,1,1,1,0,0
crack500_20160324_170309_1281_721_jpg,val,1,1,1,0,0
crack500_20160324_170309_641_1081_jpg,test,1,1,1,0,0
crack500_20160324_170309_641_361_jpg,train,1,1,1,0,0
crack500_20160324_170323_1281_721_jpg,test,1,1,1,0,0
crack500_20160324_170323_1921_361_jpg,train,1,1,1,0,0
crack500_20160324_170323_1921_721_jpg,train,1,1,1,0,0
crack500_20160324_170323_641_361_jpg,test,1,2,2,0,0
crack500_20160324_170323_641_721_jpg,train,1,2,2,0,0
crack500_20160324_170347_1281_1081_jpg,test,1,1,1,0,0
crack500_20160324_170347_1281_1_jpg,test,1,1,1,0,0
crack500_20160324_170347_641_1_jpg,test,1,1,1,0,0
crack500_20160324_170347_641_361_jpg,train,1,1,1,0,0
crack500_20160324_170347_641_721_jpg,train,1,1,1,0,0
crack500_20160324_170408_1281_361_jpg,val,1,1,1,0,0
crack500_20160324_170408_1281_721_jpg,train,1,3,3,0,0
crack500_20160324_170408_1921_721_jpg,train,1,1,1,0,0
crack500_20160324_170408_1_361_jpg,train,1,2,2,0,0
crack500_20160324_170408_1_721_jpg,test,1,1,1,0,0
crack500_20160324_170408_641_361_jpg,train,1,1,1,0,0
crack500_20160324_170542_1281_361_jpg,test,1,2,2,0,0
crack500_20160324_170542_1921_361_jpg,train,1,1,1,0,0
crack500_20160324_170542_1921_721_jpg,test,1,2,2,0,0
crack500_20160324_170542_1_361_jpg,train,1,2,2,0,0
crack500_20160324_170542_641_361_jpg,test,1,1,1,0,0
crack500_20160324_170655_1281_361_jpg,train,1,1,1,0,0
crack500_20160324_170655_1921_361_jpg,test,1,1,1,0,0
crack500_20160324_170655_1_361_jpg,val,1,1,1,0,0
crack500_20160324_170655_1_721_jpg,train,1,1,1,0,0
crack500_20160324_170655_641_361_jpg,test,1,1,1,0,0
crack500_20160324_173501_1281_721_jpg,test,1,2,2,0,0
crack500_20160324_173501_1921_361_jpg,val,1,1,1,0,0
crack500_20160324_173501_1921_721_jpg,train,1,3,3,0,0
crack500_20160324_173501_1_721_jpg,val,1,1,1,0,0
crack500_20160324_173501_641_721_jpg,test,1,1,1,0,0
crack500_20160324_173527_1281_721_jpg,train,1,1,1,0,0
crack500_20160324_173527_1921_361_jpg,train,1,1,1,0,0
crack500_20160324_173527_1921_721_jpg,test,1,1,1,0,0
crack500_20160324_173527_1_361_jpg,test,1,1,1,0,0
crack500_20160324_173527_641_361_jpg,train,1,1,1,0,0
crack500_20160324_173527_641_721_jpg,val,1,1,1,0,0
